sheet	cell	v0.4.2_value	v0.5.1_value
ENGINE	AI749	'=IF($A749="","",IF($AH749<>"","BLOCKED",IF(CALC!$S749=1,"PENDING LINE",IF(CALC!$Q749=1,"STALE LINE",IF($AE749="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF749<>"",AND($G749="FCS",$I749=""),AND($H749="FCS",$J749="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B749="",$C749=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A749="","",IF($AH749<>"","BLOCKED",IF($AG749<>"","FCS — NO PLAY",IF(CALC!$S749=1,"PENDING LINE",IF(CALC!$Q749=1,"STALE LINE",IF($AE749="QB UNCERTAIN","QB UNCERTAIN",IF($AF749<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B749="",$C749=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ749	'=IF(OR($AI749="",$AI749="BLOCKED",$AI749="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z749<SETTINGS!$B$24,1,0)-IF($AE749="QB UNCERTAIN",1,0)-IF($AF749<>"",1,0)-IF($AG749<>"",1,0)+IF(CALC!$Z749>=6,1,0))))'	'=IF(OR($AI749="",$AI749="BLOCKED",$AI749="PENDING LINE",$AI749="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z749<SETTINGS!$B$24,1,0)-IF($AE749="QB UNCERTAIN",1,0)-IF($AF749<>"",1,0)-IF($AG749<>"",1,0)+IF(CALC!$Z749>=6,1,0))))'
ENGINE	AI750	'=IF($A750="","",IF($AH750<>"","BLOCKED",IF(CALC!$S750=1,"PENDING LINE",IF(CALC!$Q750=1,"STALE LINE",IF($AE750="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF750<>"",AND($G750="FCS",$I750=""),AND($H750="FCS",$J750="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B750="",$C750=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A750="","",IF($AH750<>"","BLOCKED",IF($AG750<>"","FCS — NO PLAY",IF(CALC!$S750=1,"PENDING LINE",IF(CALC!$Q750=1,"STALE LINE",IF($AE750="QB UNCERTAIN","QB UNCERTAIN",IF($AF750<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B750="",$C750=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ750	'=IF(OR($AI750="",$AI750="BLOCKED",$AI750="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z750<SETTINGS!$B$24,1,0)-IF($AE750="QB UNCERTAIN",1,0)-IF($AF750<>"",1,0)-IF($AG750<>"",1,0)+IF(CALC!$Z750>=6,1,0))))'	'=IF(OR($AI750="",$AI750="BLOCKED",$AI750="PENDING LINE",$AI750="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z750<SETTINGS!$B$24,1,0)-IF($AE750="QB UNCERTAIN",1,0)-IF($AF750<>"",1,0)-IF($AG750<>"",1,0)+IF(CALC!$Z750>=6,1,0))))'
ENGINE	AI751	'=IF($A751="","",IF($AH751<>"","BLOCKED",IF(CALC!$S751=1,"PENDING LINE",IF(CALC!$Q751=1,"STALE LINE",IF($AE751="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF751<>"",AND($G751="FCS",$I751=""),AND($H751="FCS",$J751="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B751="",$C751=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A751="","",IF($AH751<>"","BLOCKED",IF($AG751<>"","FCS — NO PLAY",IF(CALC!$S751=1,"PENDING LINE",IF(CALC!$Q751=1,"STALE LINE",IF($AE751="QB UNCERTAIN","QB UNCERTAIN",IF($AF751<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B751="",$C751=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ751	'=IF(OR($AI751="",$AI751="BLOCKED",$AI751="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z751<SETTINGS!$B$24,1,0)-IF($AE751="QB UNCERTAIN",1,0)-IF($AF751<>"",1,0)-IF($AG751<>"",1,0)+IF(CALC!$Z751>=6,1,0))))'	'=IF(OR($AI751="",$AI751="BLOCKED",$AI751="PENDING LINE",$AI751="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z751<SETTINGS!$B$24,1,0)-IF($AE751="QB UNCERTAIN",1,0)-IF($AF751<>"",1,0)-IF($AG751<>"",1,0)+IF(CALC!$Z751>=6,1,0))))'
ENGINE	AI752	'=IF($A752="","",IF($AH752<>"","BLOCKED",IF(CALC!$S752=1,"PENDING LINE",IF(CALC!$Q752=1,"STALE LINE",IF($AE752="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF752<>"",AND($G752="FCS",$I752=""),AND($H752="FCS",$J752="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B752="",$C752=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A752="","",IF($AH752<>"","BLOCKED",IF($AG752<>"","FCS — NO PLAY",IF(CALC!$S752=1,"PENDING LINE",IF(CALC!$Q752=1,"STALE LINE",IF($AE752="QB UNCERTAIN","QB UNCERTAIN",IF($AF752<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B752="",$C752=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ752	'=IF(OR($AI752="",$AI752="BLOCKED",$AI752="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z752<SETTINGS!$B$24,1,0)-IF($AE752="QB UNCERTAIN",1,0)-IF($AF752<>"",1,0)-IF($AG752<>"",1,0)+IF(CALC!$Z752>=6,1,0))))'	'=IF(OR($AI752="",$AI752="BLOCKED",$AI752="PENDING LINE",$AI752="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z752<SETTINGS!$B$24,1,0)-IF($AE752="QB UNCERTAIN",1,0)-IF($AF752<>"",1,0)-IF($AG752<>"",1,0)+IF(CALC!$Z752>=6,1,0))))'
ENGINE	AI753	'=IF($A753="","",IF($AH753<>"","BLOCKED",IF(CALC!$S753=1,"PENDING LINE",IF(CALC!$Q753=1,"STALE LINE",IF($AE753="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF753<>"",AND($G753="FCS",$I753=""),AND($H753="FCS",$J753="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B753="",$C753=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A753="","",IF($AH753<>"","BLOCKED",IF($AG753<>"","FCS — NO PLAY",IF(CALC!$S753=1,"PENDING LINE",IF(CALC!$Q753=1,"STALE LINE",IF($AE753="QB UNCERTAIN","QB UNCERTAIN",IF($AF753<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B753="",$C753=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ753	'=IF(OR($AI753="",$AI753="BLOCKED",$AI753="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z753<SETTINGS!$B$24,1,0)-IF($AE753="QB UNCERTAIN",1,0)-IF($AF753<>"",1,0)-IF($AG753<>"",1,0)+IF(CALC!$Z753>=6,1,0))))'	'=IF(OR($AI753="",$AI753="BLOCKED",$AI753="PENDING LINE",$AI753="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z753<SETTINGS!$B$24,1,0)-IF($AE753="QB UNCERTAIN",1,0)-IF($AF753<>"",1,0)-IF($AG753<>"",1,0)+IF(CALC!$Z753>=6,1,0))))'
ENGINE	AI754	'=IF($A754="","",IF($AH754<>"","BLOCKED",IF(CALC!$S754=1,"PENDING LINE",IF(CALC!$Q754=1,"STALE LINE",IF($AE754="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF754<>"",AND($G754="FCS",$I754=""),AND($H754="FCS",$J754="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B754="",$C754=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A754="","",IF($AH754<>"","BLOCKED",IF($AG754<>"","FCS — NO PLAY",IF(CALC!$S754=1,"PENDING LINE",IF(CALC!$Q754=1,"STALE LINE",IF($AE754="QB UNCERTAIN","QB UNCERTAIN",IF($AF754<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B754="",$C754=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ754	'=IF(OR($AI754="",$AI754="BLOCKED",$AI754="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z754<SETTINGS!$B$24,1,0)-IF($AE754="QB UNCERTAIN",1,0)-IF($AF754<>"",1,0)-IF($AG754<>"",1,0)+IF(CALC!$Z754>=6,1,0))))'	'=IF(OR($AI754="",$AI754="BLOCKED",$AI754="PENDING LINE",$AI754="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z754<SETTINGS!$B$24,1,0)-IF($AE754="QB UNCERTAIN",1,0)-IF($AF754<>"",1,0)-IF($AG754<>"",1,0)+IF(CALC!$Z754>=6,1,0))))'
ENGINE	AI755	'=IF($A755="","",IF($AH755<>"","BLOCKED",IF(CALC!$S755=1,"PENDING LINE",IF(CALC!$Q755=1,"STALE LINE",IF($AE755="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF755<>"",AND($G755="FCS",$I755=""),AND($H755="FCS",$J755="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B755="",$C755=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A755="","",IF($AH755<>"","BLOCKED",IF($AG755<>"","FCS — NO PLAY",IF(CALC!$S755=1,"PENDING LINE",IF(CALC!$Q755=1,"STALE LINE",IF($AE755="QB UNCERTAIN","QB UNCERTAIN",IF($AF755<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B755="",$C755=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ755	'=IF(OR($AI755="",$AI755="BLOCKED",$AI755="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z755<SETTINGS!$B$24,1,0)-IF($AE755="QB UNCERTAIN",1,0)-IF($AF755<>"",1,0)-IF($AG755<>"",1,0)+IF(CALC!$Z755>=6,1,0))))'	'=IF(OR($AI755="",$AI755="BLOCKED",$AI755="PENDING LINE",$AI755="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z755<SETTINGS!$B$24,1,0)-IF($AE755="QB UNCERTAIN",1,0)-IF($AF755<>"",1,0)-IF($AG755<>"",1,0)+IF(CALC!$Z755>=6,1,0))))'
ENGINE	AI756	'=IF($A756="","",IF($AH756<>"","BLOCKED",IF(CALC!$S756=1,"PENDING LINE",IF(CALC!$Q756=1,"STALE LINE",IF($AE756="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF756<>"",AND($G756="FCS",$I756=""),AND($H756="FCS",$J756="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B756="",$C756=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A756="","",IF($AH756<>"","BLOCKED",IF($AG756<>"","FCS — NO PLAY",IF(CALC!$S756=1,"PENDING LINE",IF(CALC!$Q756=1,"STALE LINE",IF($AE756="QB UNCERTAIN","QB UNCERTAIN",IF($AF756<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B756="",$C756=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ756	'=IF(OR($AI756="",$AI756="BLOCKED",$AI756="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z756<SETTINGS!$B$24,1,0)-IF($AE756="QB UNCERTAIN",1,0)-IF($AF756<>"",1,0)-IF($AG756<>"",1,0)+IF(CALC!$Z756>=6,1,0))))'	'=IF(OR($AI756="",$AI756="BLOCKED",$AI756="PENDING LINE",$AI756="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z756<SETTINGS!$B$24,1,0)-IF($AE756="QB UNCERTAIN",1,0)-IF($AF756<>"",1,0)-IF($AG756<>"",1,0)+IF(CALC!$Z756>=6,1,0))))'
ENGINE	AI757	'=IF($A757="","",IF($AH757<>"","BLOCKED",IF(CALC!$S757=1,"PENDING LINE",IF(CALC!$Q757=1,"STALE LINE",IF($AE757="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF757<>"",AND($G757="FCS",$I757=""),AND($H757="FCS",$J757="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B757="",$C757=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A757="","",IF($AH757<>"","BLOCKED",IF($AG757<>"","FCS — NO PLAY",IF(CALC!$S757=1,"PENDING LINE",IF(CALC!$Q757=1,"STALE LINE",IF($AE757="QB UNCERTAIN","QB UNCERTAIN",IF($AF757<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B757="",$C757=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ757	'=IF(OR($AI757="",$AI757="BLOCKED",$AI757="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z757<SETTINGS!$B$24,1,0)-IF($AE757="QB UNCERTAIN",1,0)-IF($AF757<>"",1,0)-IF($AG757<>"",1,0)+IF(CALC!$Z757>=6,1,0))))'	'=IF(OR($AI757="",$AI757="BLOCKED",$AI757="PENDING LINE",$AI757="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z757<SETTINGS!$B$24,1,0)-IF($AE757="QB UNCERTAIN",1,0)-IF($AF757<>"",1,0)-IF($AG757<>"",1,0)+IF(CALC!$Z757>=6,1,0))))'
ENGINE	AI758	'=IF($A758="","",IF($AH758<>"","BLOCKED",IF(CALC!$S758=1,"PENDING LINE",IF(CALC!$Q758=1,"STALE LINE",IF($AE758="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF758<>"",AND($G758="FCS",$I758=""),AND($H758="FCS",$J758="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B758="",$C758=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A758="","",IF($AH758<>"","BLOCKED",IF($AG758<>"","FCS — NO PLAY",IF(CALC!$S758=1,"PENDING LINE",IF(CALC!$Q758=1,"STALE LINE",IF($AE758="QB UNCERTAIN","QB UNCERTAIN",IF($AF758<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B758="",$C758=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ758	'=IF(OR($AI758="",$AI758="BLOCKED",$AI758="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z758<SETTINGS!$B$24,1,0)-IF($AE758="QB UNCERTAIN",1,0)-IF($AF758<>"",1,0)-IF($AG758<>"",1,0)+IF(CALC!$Z758>=6,1,0))))'	'=IF(OR($AI758="",$AI758="BLOCKED",$AI758="PENDING LINE",$AI758="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z758<SETTINGS!$B$24,1,0)-IF($AE758="QB UNCERTAIN",1,0)-IF($AF758<>"",1,0)-IF($AG758<>"",1,0)+IF(CALC!$Z758>=6,1,0))))'
ENGINE	AI759	'=IF($A759="","",IF($AH759<>"","BLOCKED",IF(CALC!$S759=1,"PENDING LINE",IF(CALC!$Q759=1,"STALE LINE",IF($AE759="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF759<>"",AND($G759="FCS",$I759=""),AND($H759="FCS",$J759="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B759="",$C759=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A759="","",IF($AH759<>"","BLOCKED",IF($AG759<>"","FCS — NO PLAY",IF(CALC!$S759=1,"PENDING LINE",IF(CALC!$Q759=1,"STALE LINE",IF($AE759="QB UNCERTAIN","QB UNCERTAIN",IF($AF759<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B759="",$C759=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ759	'=IF(OR($AI759="",$AI759="BLOCKED",$AI759="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z759<SETTINGS!$B$24,1,0)-IF($AE759="QB UNCERTAIN",1,0)-IF($AF759<>"",1,0)-IF($AG759<>"",1,0)+IF(CALC!$Z759>=6,1,0))))'	'=IF(OR($AI759="",$AI759="BLOCKED",$AI759="PENDING LINE",$AI759="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z759<SETTINGS!$B$24,1,0)-IF($AE759="QB UNCERTAIN",1,0)-IF($AF759<>"",1,0)-IF($AG759<>"",1,0)+IF(CALC!$Z759>=6,1,0))))'
ENGINE	AI760	'=IF($A760="","",IF($AH760<>"","BLOCKED",IF(CALC!$S760=1,"PENDING LINE",IF(CALC!$Q760=1,"STALE LINE",IF($AE760="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF760<>"",AND($G760="FCS",$I760=""),AND($H760="FCS",$J760="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B760="",$C760=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A760="","",IF($AH760<>"","BLOCKED",IF($AG760<>"","FCS — NO PLAY",IF(CALC!$S760=1,"PENDING LINE",IF(CALC!$Q760=1,"STALE LINE",IF($AE760="QB UNCERTAIN","QB UNCERTAIN",IF($AF760<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B760="",$C760=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ760	'=IF(OR($AI760="",$AI760="BLOCKED",$AI760="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z760<SETTINGS!$B$24,1,0)-IF($AE760="QB UNCERTAIN",1,0)-IF($AF760<>"",1,0)-IF($AG760<>"",1,0)+IF(CALC!$Z760>=6,1,0))))'	'=IF(OR($AI760="",$AI760="BLOCKED",$AI760="PENDING LINE",$AI760="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z760<SETTINGS!$B$24,1,0)-IF($AE760="QB UNCERTAIN",1,0)-IF($AF760<>"",1,0)-IF($AG760<>"",1,0)+IF(CALC!$Z760>=6,1,0))))'
ENGINE	AI761	'=IF($A761="","",IF($AH761<>"","BLOCKED",IF(CALC!$S761=1,"PENDING LINE",IF(CALC!$Q761=1,"STALE LINE",IF($AE761="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF761<>"",AND($G761="FCS",$I761=""),AND($H761="FCS",$J761="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B761="",$C761=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A761="","",IF($AH761<>"","BLOCKED",IF($AG761<>"","FCS — NO PLAY",IF(CALC!$S761=1,"PENDING LINE",IF(CALC!$Q761=1,"STALE LINE",IF($AE761="QB UNCERTAIN","QB UNCERTAIN",IF($AF761<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B761="",$C761=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ761	'=IF(OR($AI761="",$AI761="BLOCKED",$AI761="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z761<SETTINGS!$B$24,1,0)-IF($AE761="QB UNCERTAIN",1,0)-IF($AF761<>"",1,0)-IF($AG761<>"",1,0)+IF(CALC!$Z761>=6,1,0))))'	'=IF(OR($AI761="",$AI761="BLOCKED",$AI761="PENDING LINE",$AI761="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z761<SETTINGS!$B$24,1,0)-IF($AE761="QB UNCERTAIN",1,0)-IF($AF761<>"",1,0)-IF($AG761<>"",1,0)+IF(CALC!$Z761>=6,1,0))))'
ENGINE	AI762	'=IF($A762="","",IF($AH762<>"","BLOCKED",IF(CALC!$S762=1,"PENDING LINE",IF(CALC!$Q762=1,"STALE LINE",IF($AE762="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF762<>"",AND($G762="FCS",$I762=""),AND($H762="FCS",$J762="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B762="",$C762=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A762="","",IF($AH762<>"","BLOCKED",IF($AG762<>"","FCS — NO PLAY",IF(CALC!$S762=1,"PENDING LINE",IF(CALC!$Q762=1,"STALE LINE",IF($AE762="QB UNCERTAIN","QB UNCERTAIN",IF($AF762<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B762="",$C762=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ762	'=IF(OR($AI762="",$AI762="BLOCKED",$AI762="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z762<SETTINGS!$B$24,1,0)-IF($AE762="QB UNCERTAIN",1,0)-IF($AF762<>"",1,0)-IF($AG762<>"",1,0)+IF(CALC!$Z762>=6,1,0))))'	'=IF(OR($AI762="",$AI762="BLOCKED",$AI762="PENDING LINE",$AI762="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z762<SETTINGS!$B$24,1,0)-IF($AE762="QB UNCERTAIN",1,0)-IF($AF762<>"",1,0)-IF($AG762<>"",1,0)+IF(CALC!$Z762>=6,1,0))))'
ENGINE	AI763	'=IF($A763="","",IF($AH763<>"","BLOCKED",IF(CALC!$S763=1,"PENDING LINE",IF(CALC!$Q763=1,"STALE LINE",IF($AE763="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF763<>"",AND($G763="FCS",$I763=""),AND($H763="FCS",$J763="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B763="",$C763=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A763="","",IF($AH763<>"","BLOCKED",IF($AG763<>"","FCS — NO PLAY",IF(CALC!$S763=1,"PENDING LINE",IF(CALC!$Q763=1,"STALE LINE",IF($AE763="QB UNCERTAIN","QB UNCERTAIN",IF($AF763<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B763="",$C763=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ763	'=IF(OR($AI763="",$AI763="BLOCKED",$AI763="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z763<SETTINGS!$B$24,1,0)-IF($AE763="QB UNCERTAIN",1,0)-IF($AF763<>"",1,0)-IF($AG763<>"",1,0)+IF(CALC!$Z763>=6,1,0))))'	'=IF(OR($AI763="",$AI763="BLOCKED",$AI763="PENDING LINE",$AI763="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z763<SETTINGS!$B$24,1,0)-IF($AE763="QB UNCERTAIN",1,0)-IF($AF763<>"",1,0)-IF($AG763<>"",1,0)+IF(CALC!$Z763>=6,1,0))))'
ENGINE	AI764	'=IF($A764="","",IF($AH764<>"","BLOCKED",IF(CALC!$S764=1,"PENDING LINE",IF(CALC!$Q764=1,"STALE LINE",IF($AE764="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF764<>"",AND($G764="FCS",$I764=""),AND($H764="FCS",$J764="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B764="",$C764=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A764="","",IF($AH764<>"","BLOCKED",IF($AG764<>"","FCS — NO PLAY",IF(CALC!$S764=1,"PENDING LINE",IF(CALC!$Q764=1,"STALE LINE",IF($AE764="QB UNCERTAIN","QB UNCERTAIN",IF($AF764<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B764="",$C764=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ764	'=IF(OR($AI764="",$AI764="BLOCKED",$AI764="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z764<SETTINGS!$B$24,1,0)-IF($AE764="QB UNCERTAIN",1,0)-IF($AF764<>"",1,0)-IF($AG764<>"",1,0)+IF(CALC!$Z764>=6,1,0))))'	'=IF(OR($AI764="",$AI764="BLOCKED",$AI764="PENDING LINE",$AI764="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z764<SETTINGS!$B$24,1,0)-IF($AE764="QB UNCERTAIN",1,0)-IF($AF764<>"",1,0)-IF($AG764<>"",1,0)+IF(CALC!$Z764>=6,1,0))))'
ENGINE	AI765	'=IF($A765="","",IF($AH765<>"","BLOCKED",IF(CALC!$S765=1,"PENDING LINE",IF(CALC!$Q765=1,"STALE LINE",IF($AE765="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF765<>"",AND($G765="FCS",$I765=""),AND($H765="FCS",$J765="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B765="",$C765=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A765="","",IF($AH765<>"","BLOCKED",IF($AG765<>"","FCS — NO PLAY",IF(CALC!$S765=1,"PENDING LINE",IF(CALC!$Q765=1,"STALE LINE",IF($AE765="QB UNCERTAIN","QB UNCERTAIN",IF($AF765<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B765="",$C765=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ765	'=IF(OR($AI765="",$AI765="BLOCKED",$AI765="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z765<SETTINGS!$B$24,1,0)-IF($AE765="QB UNCERTAIN",1,0)-IF($AF765<>"",1,0)-IF($AG765<>"",1,0)+IF(CALC!$Z765>=6,1,0))))'	'=IF(OR($AI765="",$AI765="BLOCKED",$AI765="PENDING LINE",$AI765="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z765<SETTINGS!$B$24,1,0)-IF($AE765="QB UNCERTAIN",1,0)-IF($AF765<>"",1,0)-IF($AG765<>"",1,0)+IF(CALC!$Z765>=6,1,0))))'
ENGINE	AI766	'=IF($A766="","",IF($AH766<>"","BLOCKED",IF(CALC!$S766=1,"PENDING LINE",IF(CALC!$Q766=1,"STALE LINE",IF($AE766="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF766<>"",AND($G766="FCS",$I766=""),AND($H766="FCS",$J766="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B766="",$C766=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A766="","",IF($AH766<>"","BLOCKED",IF($AG766<>"","FCS — NO PLAY",IF(CALC!$S766=1,"PENDING LINE",IF(CALC!$Q766=1,"STALE LINE",IF($AE766="QB UNCERTAIN","QB UNCERTAIN",IF($AF766<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B766="",$C766=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ766	'=IF(OR($AI766="",$AI766="BLOCKED",$AI766="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z766<SETTINGS!$B$24,1,0)-IF($AE766="QB UNCERTAIN",1,0)-IF($AF766<>"",1,0)-IF($AG766<>"",1,0)+IF(CALC!$Z766>=6,1,0))))'	'=IF(OR($AI766="",$AI766="BLOCKED",$AI766="PENDING LINE",$AI766="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z766<SETTINGS!$B$24,1,0)-IF($AE766="QB UNCERTAIN",1,0)-IF($AF766<>"",1,0)-IF($AG766<>"",1,0)+IF(CALC!$Z766>=6,1,0))))'
ENGINE	AI767	'=IF($A767="","",IF($AH767<>"","BLOCKED",IF(CALC!$S767=1,"PENDING LINE",IF(CALC!$Q767=1,"STALE LINE",IF($AE767="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF767<>"",AND($G767="FCS",$I767=""),AND($H767="FCS",$J767="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B767="",$C767=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A767="","",IF($AH767<>"","BLOCKED",IF($AG767<>"","FCS — NO PLAY",IF(CALC!$S767=1,"PENDING LINE",IF(CALC!$Q767=1,"STALE LINE",IF($AE767="QB UNCERTAIN","QB UNCERTAIN",IF($AF767<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B767="",$C767=""),"DATA INCOMPLETE","READY"))))))))'
