sheet,cell,row,column,live,authoritative,why
ENGINE,AB496,496,28,"=IF($AA496="""","""",IF(ABS($AA496)<SETTINGS!$B$8*2,"""",IF(ABS($AA496)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI496<>""READY"",ABS($AA496)<SETTINGS!$B$10*2,$AF496<>"""",$AG496<>""""),""INVESTIGATE"",""BET""))))","=IF($AA496="""","""",IF(ABS($AA496)<SETTINGS!$B$49,"""",IF(ABS($AA496)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI496<>""READY"",ABS($AA496)<SETTINGS!$B$51,$AF496<>"""",$AG496<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB497,497,28,"=IF($AA497="""","""",IF(ABS($AA497)<SETTINGS!$B$8*2,"""",IF(ABS($AA497)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI497<>""READY"",ABS($AA497)<SETTINGS!$B$10*2,$AF497<>"""",$AG497<>""""),""INVESTIGATE"",""BET""))))","=IF($AA497="""","""",IF(ABS($AA497)<SETTINGS!$B$49,"""",IF(ABS($AA497)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI497<>""READY"",ABS($AA497)<SETTINGS!$B$51,$AF497<>"""",$AG497<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB498,498,28,"=IF($AA498="""","""",IF(ABS($AA498)<SETTINGS!$B$8*2,"""",IF(ABS($AA498)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI498<>""READY"",ABS($AA498)<SETTINGS!$B$10*2,$AF498<>"""",$AG498<>""""),""INVESTIGATE"",""BET""))))","=IF($AA498="""","""",IF(ABS($AA498)<SETTINGS!$B$49,"""",IF(ABS($AA498)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI498<>""READY"",ABS($AA498)<SETTINGS!$B$51,$AF498<>"""",$AG498<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB499,499,28,"=IF($AA499="""","""",IF(ABS($AA499)<SETTINGS!$B$8*2,"""",IF(ABS($AA499)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI499<>""READY"",ABS($AA499)<SETTINGS!$B$10*2,$AF499<>"""",$AG499<>""""),""INVESTIGATE"",""BET""))))","=IF($AA499="""","""",IF(ABS($AA499)<SETTINGS!$B$49,"""",IF(ABS($AA499)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI499<>""READY"",ABS($AA499)<SETTINGS!$B$51,$AF499<>"""",$AG499<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB500,500,28,"=IF($AA500="""","""",IF(ABS($AA500)<SETTINGS!$B$8*2,"""",IF(ABS($AA500)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI500<>""READY"",ABS($AA500)<SETTINGS!$B$10*2,$AF500<>"""",$AG500<>""""),""INVESTIGATE"",""BET""))))","=IF($AA500="""","""",IF(ABS($AA500)<SETTINGS!$B$49,"""",IF(ABS($AA500)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI500<>""READY"",ABS($AA500)<SETTINGS!$B$51,$AF500<>"""",$AG500<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB501,501,28,"=IF($AA501="""","""",IF(ABS($AA501)<SETTINGS!$B$8*2,"""",IF(ABS($AA501)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI501<>""READY"",ABS($AA501)<SETTINGS!$B$10*2,$AF501<>"""",$AG501<>""""),""INVESTIGATE"",""BET""))))","=IF($AA501="""","""",IF(ABS($AA501)<SETTINGS!$B$49,"""",IF(ABS($AA501)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI501<>""READY"",ABS($AA501)<SETTINGS!$B$51,$AF501<>"""",$AG501<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB502,502,28,"=IF($AA502="""","""",IF(ABS($AA502)<SETTINGS!$B$8*2,"""",IF(ABS($AA502)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI502<>""READY"",ABS($AA502)<SETTINGS!$B$10*2,$AF502<>"""",$AG502<>""""),""INVESTIGATE"",""BET""))))","=IF($AA502="""","""",IF(ABS($AA502)<SETTINGS!$B$49,"""",IF(ABS($AA502)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI502<>""READY"",ABS($AA502)<SETTINGS!$B$51,$AF502<>"""",$AG502<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB503,503,28,"=IF($AA503="""","""",IF(ABS($AA503)<SETTINGS!$B$8*2,"""",IF(ABS($AA503)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI503<>""READY"",ABS($AA503)<SETTINGS!$B$10*2,$AF503<>"""",$AG503<>""""),""INVESTIGATE"",""BET""))))","=IF($AA503="""","""",IF(ABS($AA503)<SETTINGS!$B$49,"""",IF(ABS($AA503)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI503<>""READY"",ABS($AA503)<SETTINGS!$B$51,$AF503<>"""",$AG503<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB504,504,28,"=IF($AA504="""","""",IF(ABS($AA504)<SETTINGS!$B$8*2,"""",IF(ABS($AA504)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI504<>""READY"",ABS($AA504)<SETTINGS!$B$10*2,$AF504<>"""",$AG504<>""""),""INVESTIGATE"",""BET""))))","=IF($AA504="""","""",IF(ABS($AA504)<SETTINGS!$B$49,"""",IF(ABS($AA504)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI504<>""READY"",ABS($AA504)<SETTINGS!$B$51,$AF504<>"""",$AG504<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB505,505,28,"=IF($AA505="""","""",IF(ABS($AA505)<SETTINGS!$B$8*2,"""",IF(ABS($AA505)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI505<>""READY"",ABS($AA505)<SETTINGS!$B$10*2,$AF505<>"""",$AG505<>""""),""INVESTIGATE"",""BET""))))","=IF($AA505="""","""",IF(ABS($AA505)<SETTINGS!$B$49,"""",IF(ABS($AA505)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI505<>""READY"",ABS($AA505)<SETTINGS!$B$51,$AF505<>"""",$AG505<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB506,506,28,"=IF($AA506="""","""",IF(ABS($AA506)<SETTINGS!$B$8*2,"""",IF(ABS($AA506)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI506<>""READY"",ABS($AA506)<SETTINGS!$B$10*2,$AF506<>"""",$AG506<>""""),""INVESTIGATE"",""BET""))))","=IF($AA506="""","""",IF(ABS($AA506)<SETTINGS!$B$49,"""",IF(ABS($AA506)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI506<>""READY"",ABS($AA506)<SETTINGS!$B$51,$AF506<>"""",$AG506<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB507,507,28,"=IF($AA507="""","""",IF(ABS($AA507)<SETTINGS!$B$8*2,"""",IF(ABS($AA507)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI507<>""READY"",ABS($AA507)<SETTINGS!$B$10*2,$AF507<>"""",$AG507<>""""),""INVESTIGATE"",""BET""))))","=IF($AA507="""","""",IF(ABS($AA507)<SETTINGS!$B$49,"""",IF(ABS($AA507)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI507<>""READY"",ABS($AA507)<SETTINGS!$B$51,$AF507<>"""",$AG507<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB508,508,28,"=IF($AA508="""","""",IF(ABS($AA508)<SETTINGS!$B$8*2,"""",IF(ABS($AA508)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI508<>""READY"",ABS($AA508)<SETTINGS!$B$10*2,$AF508<>"""",$AG508<>""""),""INVESTIGATE"",""BET""))))","=IF($AA508="""","""",IF(ABS($AA508)<SETTINGS!$B$49,"""",IF(ABS($AA508)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI508<>""READY"",ABS($AA508)<SETTINGS!$B$51,$AF508<>"""",$AG508<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB509,509,28,"=IF($AA509="""","""",IF(ABS($AA509)<SETTINGS!$B$8*2,"""",IF(ABS($AA509)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI509<>""READY"",ABS($AA509)<SETTINGS!$B$10*2,$AF509<>"""",$AG509<>""""),""INVESTIGATE"",""BET""))))","=IF($AA509="""","""",IF(ABS($AA509)<SETTINGS!$B$49,"""",IF(ABS($AA509)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI509<>""READY"",ABS($AA509)<SETTINGS!$B$51,$AF509<>"""",$AG509<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB510,510,28,"=IF($AA510="""","""",IF(ABS($AA510)<SETTINGS!$B$8*2,"""",IF(ABS($AA510)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI510<>""READY"",ABS($AA510)<SETTINGS!$B$10*2,$AF510<>"""",$AG510<>""""),""INVESTIGATE"",""BET""))))","=IF($AA510="""","""",IF(ABS($AA510)<SETTINGS!$B$49,"""",IF(ABS($AA510)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI510<>""READY"",ABS($AA510)<SETTINGS!$B$51,$AF510<>"""",$AG510<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB511,511,28,"=IF($AA511="""","""",IF(ABS($AA511)<SETTINGS!$B$8*2,"""",IF(ABS($AA511)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI511<>""READY"",ABS($AA511)<SETTINGS!$B$10*2,$AF511<>"""",$AG511<>""""),""INVESTIGATE"",""BET""))))","=IF($AA511="""","""",IF(ABS($AA511)<SETTINGS!$B$49,"""",IF(ABS($AA511)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI511<>""READY"",ABS($AA511)<SETTINGS!$B$51,$AF511<>"""",$AG511<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB512,512,28,"=IF($AA512="""","""",IF(ABS($AA512)<SETTINGS!$B$8*2,"""",IF(ABS($AA512)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI512<>""READY"",ABS($AA512)<SETTINGS!$B$10*2,$AF512<>"""",$AG512<>""""),""INVESTIGATE"",""BET""))))","=IF($AA512="""","""",IF(ABS($AA512)<SETTINGS!$B$49,"""",IF(ABS($AA512)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI512<>""READY"",ABS($AA512)<SETTINGS!$B$51,$AF512<>"""",$AG512<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB513,513,28,"=IF($AA513="""","""",IF(ABS($AA513)<SETTINGS!$B$8*2,"""",IF(ABS($AA513)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI513<>""READY"",ABS($AA513)<SETTINGS!$B$10*2,$AF513<>"""",$AG513<>""""),""INVESTIGATE"",""BET""))))","=IF($AA513="""","""",IF(ABS($AA513)<SETTINGS!$B$49,"""",IF(ABS($AA513)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI513<>""READY"",ABS($AA513)<SETTINGS!$B$51,$AF513<>"""",$AG513<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB514,514,28,"=IF($AA514="""","""",IF(ABS($AA514)<SETTINGS!$B$8*2,"""",IF(ABS($AA514)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI514<>""READY"",ABS($AA514)<SETTINGS!$B$10*2,$AF514<>"""",$AG514<>""""),""INVESTIGATE"",""BET""))))","=IF($AA514="""","""",IF(ABS($AA514)<SETTINGS!$B$49,"""",IF(ABS($AA514)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI514<>""READY"",ABS($AA514)<SETTINGS!$B$51,$AF514<>"""",$AG514<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB515,515,28,"=IF($AA515="""","""",IF(ABS($AA515)<SETTINGS!$B$8*2,"""",IF(ABS($AA515)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI515<>""READY"",ABS($AA515)<SETTINGS!$B$10*2,$AF515<>"""",$AG515<>""""),""INVESTIGATE"",""BET""))))","=IF($AA515="""","""",IF(ABS($AA515)<SETTINGS!$B$49,"""",IF(ABS($AA515)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI515<>""READY"",ABS($AA515)<SETTINGS!$B$51,$AF515<>"""",$AG515<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB516,516,28,"=IF($AA516="""","""",IF(ABS($AA516)<SETTINGS!$B$8*2,"""",IF(ABS($AA516)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI516<>""READY"",ABS($AA516)<SETTINGS!$B$10*2,$AF516<>"""",$AG516<>""""),""INVESTIGATE"",""BET""))))","=IF($AA516="""","""",IF(ABS($AA516)<SETTINGS!$B$49,"""",IF(ABS($AA516)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI516<>""READY"",ABS($AA516)<SETTINGS!$B$51,$AF516<>"""",$AG516<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB517,517,28,"=IF($AA517="""","""",IF(ABS($AA517)<SETTINGS!$B$8*2,"""",IF(ABS($AA517)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI517<>""READY"",ABS($AA517)<SETTINGS!$B$10*2,$AF517<>"""",$AG517<>""""),""INVESTIGATE"",""BET""))))","=IF($AA517="""","""",IF(ABS($AA517)<SETTINGS!$B$49,"""",IF(ABS($AA517)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI517<>""READY"",ABS($AA517)<SETTINGS!$B$51,$AF517<>"""",$AG517<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB518,518,28,"=IF($AA518="""","""",IF(ABS($AA518)<SETTINGS!$B$8*2,"""",IF(ABS($AA518)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI518<>""READY"",ABS($AA518)<SETTINGS!$B$10*2,$AF518<>"""",$AG518<>""""),""INVESTIGATE"",""BET""))))","=IF($AA518="""","""",IF(ABS($AA518)<SETTINGS!$B$49,"""",IF(ABS($AA518)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI518<>""READY"",ABS($AA518)<SETTINGS!$B$51,$AF518<>"""",$AG518<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB519,519,28,"=IF($AA519="""","""",IF(ABS($AA519)<SETTINGS!$B$8*2,"""",IF(ABS($AA519)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI519<>""READY"",ABS($AA519)<SETTINGS!$B$10*2,$AF519<>"""",$AG519<>""""),""INVESTIGATE"",""BET""))))","=IF($AA519="""","""",IF(ABS($AA519)<SETTINGS!$B$49,"""",IF(ABS($AA519)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI519<>""READY"",ABS($AA519)<SETTINGS!$B$51,$AF519<>"""",$AG519<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB520,520,28,"=IF($AA520="""","""",IF(ABS($AA520)<SETTINGS!$B$8*2,"""",IF(ABS($AA520)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI520<>""READY"",ABS($AA520)<SETTINGS!$B$10*2,$AF520<>"""",$AG520<>""""),""INVESTIGATE"",""BET""))))","=IF($AA520="""","""",IF(ABS($AA520)<SETTINGS!$B$49,"""",IF(ABS($AA520)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI520<>""READY"",ABS($AA520)<SETTINGS!$B$51,$AF520<>"""",$AG520<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB521,521,28,"=IF($AA521="""","""",IF(ABS($AA521)<SETTINGS!$B$8*2,"""",IF(ABS($AA521)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI521<>""READY"",ABS($AA521)<SETTINGS!$B$10*2,$AF521<>"""",$AG521<>""""),""INVESTIGATE"",""BET""))))","=IF($AA521="""","""",IF(ABS($AA521)<SETTINGS!$B$49,"""",IF(ABS($AA521)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI521<>""READY"",ABS($AA521)<SETTINGS!$B$51,$AF521<>"""",$AG521<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB522,522,28,"=IF($AA522="""","""",IF(ABS($AA522)<SETTINGS!$B$8*2,"""",IF(ABS($AA522)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI522<>""READY"",ABS($AA522)<SETTINGS!$B$10*2,$AF522<>"""",$AG522<>""""),""INVESTIGATE"",""BET""))))","=IF($AA522="""","""",IF(ABS($AA522)<SETTINGS!$B$49,"""",IF(ABS($AA522)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI522<>""READY"",ABS($AA522)<SETTINGS!$B$51,$AF522<>"""",$AG522<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB523,523,28,"=IF($AA523="""","""",IF(ABS($AA523)<SETTINGS!$B$8*2,"""",IF(ABS($AA523)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI523<>""READY"",ABS($AA523)<SETTINGS!$B$10*2,$AF523<>"""",$AG523<>""""),""INVESTIGATE"",""BET""))))","=IF($AA523="""","""",IF(ABS($AA523)<SETTINGS!$B$49,"""",IF(ABS($AA523)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI523<>""READY"",ABS($AA523)<SETTINGS!$B$51,$AF523<>"""",$AG523<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB524,524,28,"=IF($AA524="""","""",IF(ABS($AA524)<SETTINGS!$B$8*2,"""",IF(ABS($AA524)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI524<>""READY"",ABS($AA524)<SETTINGS!$B$10*2,$AF524<>"""",$AG524<>""""),""INVESTIGATE"",""BET""))))","=IF($AA524="""","""",IF(ABS($AA524)<SETTINGS!$B$49,"""",IF(ABS($AA524)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI524<>""READY"",ABS($AA524)<SETTINGS!$B$51,$AF524<>"""",$AG524<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB525,525,28,"=IF($AA525="""","""",IF(ABS($AA525)<SETTINGS!$B$8*2,"""",IF(ABS($AA525)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI525<>""READY"",ABS($AA525)<SETTINGS!$B$10*2,$AF525<>"""",$AG525<>""""),""INVESTIGATE"",""BET""))))","=IF($AA525="""","""",IF(ABS($AA525)<SETTINGS!$B$49,"""",IF(ABS($AA525)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI525<>""READY"",ABS($AA525)<SETTINGS!$B$51,$AF525<>"""",$AG525<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB526,526,28,"=IF($AA526="""","""",IF(ABS($AA526)<SETTINGS!$B$8*2,"""",IF(ABS($AA526)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI526<>""READY"",ABS($AA526)<SETTINGS!$B$10*2,$AF526<>"""",$AG526<>""""),""INVESTIGATE"",""BET""))))","=IF($AA526="""","""",IF(ABS($AA526)<SETTINGS!$B$49,"""",IF(ABS($AA526)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI526<>""READY"",ABS($AA526)<SETTINGS!$B$51,$AF526<>"""",$AG526<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB527,527,28,"=IF($AA527="""","""",IF(ABS($AA527)<SETTINGS!$B$8*2,"""",IF(ABS($AA527)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI527<>""READY"",ABS($AA527)<SETTINGS!$B$10*2,$AF527<>"""",$AG527<>""""),""INVESTIGATE"",""BET""))))","=IF($AA527="""","""",IF(ABS($AA527)<SETTINGS!$B$49,"""",IF(ABS($AA527)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI527<>""READY"",ABS($AA527)<SETTINGS!$B$51,$AF527<>"""",$AG527<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB528,528,28,"=IF($AA528="""","""",IF(ABS($AA528)<SETTINGS!$B$8*2,"""",IF(ABS($AA528)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI528<>""READY"",ABS($AA528)<SETTINGS!$B$10*2,$AF528<>"""",$AG528<>""""),""INVESTIGATE"",""BET""))))","=IF($AA528="""","""",IF(ABS($AA528)<SETTINGS!$B$49,"""",IF(ABS($AA528)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI528<>""READY"",ABS($AA528)<SETTINGS!$B$51,$AF528<>"""",$AG528<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB529,529,28,"=IF($AA529="""","""",IF(ABS($AA529)<SETTINGS!$B$8*2,"""",IF(ABS($AA529)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI529<>""READY"",ABS($AA529)<SETTINGS!$B$10*2,$AF529<>"""",$AG529<>""""),""INVESTIGATE"",""BET""))))","=IF($AA529="""","""",IF(ABS($AA529)<SETTINGS!$B$49,"""",IF(ABS($AA529)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI529<>""READY"",ABS($AA529)<SETTINGS!$B$51,$AF529<>"""",$AG529<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB530,530,28,"=IF($AA530="""","""",IF(ABS($AA530)<SETTINGS!$B$8*2,"""",IF(ABS($AA530)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI530<>""READY"",ABS($AA530)<SETTINGS!$B$10*2,$AF530<>"""",$AG530<>""""),""INVESTIGATE"",""BET""))))","=IF($AA530="""","""",IF(ABS($AA530)<SETTINGS!$B$49,"""",IF(ABS($AA530)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI530<>""READY"",ABS($AA530)<SETTINGS!$B$51,$AF530<>"""",$AG530<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB531,531,28,"=IF($AA531="""","""",IF(ABS($AA531)<SETTINGS!$B$8*2,"""",IF(ABS($AA531)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI531<>""READY"",ABS($AA531)<SETTINGS!$B$10*2,$AF531<>"""",$AG531<>""""),""INVESTIGATE"",""BET""))))","=IF($AA531="""","""",IF(ABS($AA531)<SETTINGS!$B$49,"""",IF(ABS($AA531)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI531<>""READY"",ABS($AA531)<SETTINGS!$B$51,$AF531<>"""",$AG531<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB532,532,28,"=IF($AA532="""","""",IF(ABS($AA532)<SETTINGS!$B$8*2,"""",IF(ABS($AA532)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI532<>""READY"",ABS($AA532)<SETTINGS!$B$10*2,$AF532<>"""",$AG532<>""""),""INVESTIGATE"",""BET""))))","=IF($AA532="""","""",IF(ABS($AA532)<SETTINGS!$B$49,"""",IF(ABS($AA532)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI532<>""READY"",ABS($AA532)<SETTINGS!$B$51,$AF532<>"""",$AG532<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB533,533,28,"=IF($AA533="""","""",IF(ABS($AA533)<SETTINGS!$B$8*2,"""",IF(ABS($AA533)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI533<>""READY"",ABS($AA533)<SETTINGS!$B$10*2,$AF533<>"""",$AG533<>""""),""INVESTIGATE"",""BET""))))","=IF($AA533="""","""",IF(ABS($AA533)<SETTINGS!$B$49,"""",IF(ABS($AA533)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI533<>""READY"",ABS($AA533)<SETTINGS!$B$51,$AF533<>"""",$AG533<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
